id,template,type,question,answer
223,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 4 guilds -> 4620
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
6 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",660
224,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
7 apprentices, 3 guilds -> 1372

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
225,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 3 guilds -> 360
5 apprentices, 3 guilds -> 80

Now determine the hall's count for:
5 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",60
226,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 3 guilds -> 360
8 apprentices, 3 guilds -> 4788

Now determine the hall's count for:
8 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",26376
227,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
228,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 4 guilds -> 660
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
229,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 4 guilds -> 4620
7 apprentices, 2 guilds -> 119

Now determine the hall's count for:
7 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",4620
230,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 2 guilds -> 119
7 apprentices, 3 guilds -> 1372

Now determine the hall's count for:
5 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",80
231,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 4 guilds -> 4620
7 apprentices, 2 guilds -> 119

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
232,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 3 guilds -> 360
7 apprentices, 4 guilds -> 4620

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
233,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
6 apprentices, 4 guilds -> 660

Now determine the hall's count for:
8 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",26376
234,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 2 guilds -> 56
6 apprentices, 4 guilds -> 660

Now determine the hall's count for:
6 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",56
235,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
5 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",60
236,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
237,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 4 guilds -> 60
8 apprentices, 4 guilds -> 26376

Now determine the hall's count for:
6 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",56
238,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 3 guilds -> 1372
8 apprentices, 2 guilds -> 246

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
239,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
5 apprentices, 2 guilds -> 25

Now determine the hall's count for:
7 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",4620
240,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 2 guilds -> 56
5 apprentices, 2 guilds -> 25

Now determine the hall's count for:
6 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",360
241,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 4 guilds -> 4620
6 apprentices, 4 guilds -> 660

Now determine the hall's count for:
7 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",1372
242,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
7 apprentices, 2 guilds -> 119

Now determine the hall's count for:
5 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",25
243,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
5 apprentices, 4 guilds -> 60

Now determine the hall's count for:
7 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",1372
244,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
5 apprentices, 2 guilds -> 25

Now determine the hall's count for:
8 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",26376
245,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
7 apprentices, 2 guilds -> 119

Now determine the hall's count for:
6 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",660
246,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
247,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
7 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",119
248,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
8 apprentices, 3 guilds -> 4788

Now determine the hall's count for:
6 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",660
249,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 3 guilds -> 1372
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
6 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",56
250,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 3 guilds -> 80
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
5 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",25
251,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 3 guilds -> 80
5 apprentices, 3 guilds -> 80

Now determine the hall's count for:
5 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",25
252,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
8 apprentices, 2 guilds -> 246

Now determine the hall's count for:
7 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",1372
253,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
7 apprentices, 2 guilds -> 119

Now determine the hall's count for:
7 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",119
254,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
255,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 2 guilds -> 56
7 apprentices, 4 guilds -> 4620

Now determine the hall's count for:
6 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",56
256,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 2 guilds -> 119
6 apprentices, 4 guilds -> 660

Now determine the hall's count for:
5 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",60
257,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
6 apprentices, 4 guilds -> 660

Now determine the hall's count for:
7 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",119
258,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 4 guilds -> 660
7 apprentices, 3 guilds -> 1372

Now determine the hall's count for:
8 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",246
259,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 3 guilds -> 80
6 apprentices, 3 guilds -> 360

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
260,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 4 guilds -> 60
7 apprentices, 3 guilds -> 1372

Now determine the hall's count for:
5 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",60
261,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
5 apprentices, 2 guilds -> 25

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
262,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 2 guilds -> 56
5 apprentices, 4 guilds -> 60

Now determine the hall's count for:
5 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",60
263,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 3 guilds -> 80
8 apprentices, 4 guilds -> 26376

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
264,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 2 guilds -> 119
6 apprentices, 2 guilds -> 56

Now determine the hall's count for:
7 apprentices, 4 guilds
Please only give the answer in numerical format and only reply with the answer.",4620
265,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 4 guilds -> 26376
8 apprentices, 3 guilds -> 4788

Now determine the hall's count for:
6 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",56
266,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
7 apprentices, 3 guilds -> 1372
5 apprentices, 3 guilds -> 80

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
267,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 3 guilds -> 4788
7 apprentices, 3 guilds -> 1372

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
268,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
6 apprentices, 3 guilds -> 360
5 apprentices, 2 guilds -> 25

Now determine the hall's count for:
8 apprentices, 3 guilds
Please only give the answer in numerical format and only reply with the answer.",4788
269,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
5 apprentices, 4 guilds -> 60
8 apprentices, 3 guilds -> 4788

Now determine the hall's count for:
7 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",119
270,guild_oath,discrete_math,"In the oath hall, each labeled apprentice must be assigned to exactly one labeled guild. Every guild must receive at least one apprentice, and the elder guild must receive at least two apprentices.

Earlier hall records:
8 apprentices, 2 guilds -> 246
5 apprentices, 3 guilds -> 80

Now determine the hall's count for:
7 apprentices, 2 guilds
Please only give the answer in numerical format and only reply with the answer.",119
271,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 50; x leaves remainder 4 when divided by 7; x leaves remainder 0 when divided by 3 -> 2
1 <= x <= 76; x leaves remainder 0 when divided by 7; x leaves remainder 1 when divided by 3; x leaves remainder 6 when divided by 8 -> 1

Now determine the permit count for:
1 <= x <= 37
x leaves remainder 3 when divided by 5
x leaves remainder 4 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
272,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 73; x leaves remainder 2 when divided by 4; x leaves remainder 3 when divided by 5 -> 3
1 <= x <= 31; x leaves remainder 1 when divided by 9; x leaves remainder 1 when divided by 11 -> 1

Now determine the permit count for:
1 <= x <= 31
x leaves remainder 3 when divided by 11
x leaves remainder 2 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",1
273,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 82; x leaves remainder 1 when divided by 4; x leaves remainder 4 when divided by 7; x leaves remainder 1 when divided by 3 -> 1
1 <= x <= 43; x leaves remainder 0 when divided by 5; x leaves remainder 2 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 88
x leaves remainder 3 when divided by 5
x leaves remainder 1 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",2
274,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 85; x leaves remainder 0 when divided by 4; x leaves remainder 3 when divided by 11 -> 2
1 <= x <= 65; x leaves remainder 3 when divided by 5; x leaves remainder 1 when divided by 8 -> 1

Now determine the permit count for:
1 <= x <= 83
x leaves remainder 0 when divided by 5
x leaves remainder 4 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
275,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 41; x leaves remainder 3 when divided by 4; x leaves remainder 6 when divided by 7 -> 1
1 <= x <= 72; x leaves remainder 3 when divided by 4; x leaves remainder 4 when divided by 9 -> 2

Now determine the permit count for:
1 <= x <= 60
x leaves remainder 9 when divided by 11
x leaves remainder 5 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
276,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 66; x leaves remainder 0 when divided by 7; x leaves remainder 3 when divided by 9 -> 1
1 <= x <= 66; x leaves remainder 1 when divided by 7; x leaves remainder 0 when divided by 11 -> 1

Now determine the permit count for:
1 <= x <= 48
x leaves remainder 3 when divided by 8
x leaves remainder 2 when divided by 5
x leaves remainder 0 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
277,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 51; x leaves remainder 4 when divided by 7; x leaves remainder 5 when divided by 9 -> 1
1 <= x <= 28; x leaves remainder 4 when divided by 5; x leaves remainder 6 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 50
x leaves remainder 2 when divided by 8
x leaves remainder 8 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
278,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 43; x leaves remainder 2 when divided by 3; x leaves remainder 6 when divided by 8 -> 2
1 <= x <= 25; x leaves remainder 2 when divided by 4; x leaves remainder 7 when divided by 11 -> 1

Now determine the permit count for:
1 <= x <= 44
x leaves remainder 0 when divided by 4
x leaves remainder 1 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",2
279,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 48; x leaves remainder 8 when divided by 9; x leaves remainder 2 when divided by 11 -> 1
1 <= x <= 62; x leaves remainder 1 when divided by 3; x leaves remainder 3 when divided by 4; x leaves remainder 7 when divided by 11 -> 1

Now determine the permit count for:
1 <= x <= 69
x leaves remainder 3 when divided by 5
x leaves remainder 1 when divided by 3
Please only give the answer in numerical format and only reply with the answer.",4
280,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 30; x leaves remainder 1 when divided by 9; x leaves remainder 0 when divided by 7 -> 1
1 <= x <= 27; x leaves remainder 1 when divided by 5; x leaves remainder 1 when divided by 4 -> 2

Now determine the permit count for:
1 <= x <= 34
x leaves remainder 2 when divided by 5
x leaves remainder 3 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
281,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 82; x leaves remainder 1 when divided by 9; x leaves remainder 0 when divided by 7; x leaves remainder 4 when divided by 8 -> 1
1 <= x <= 29; x leaves remainder 8 when divided by 9; x leaves remainder 1 when divided by 5 -> 1

Now determine the permit count for:
1 <= x <= 59
x leaves remainder 0 when divided by 5
x leaves remainder 2 when divided by 3
Please only give the answer in numerical format and only reply with the answer.",4
282,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 77; x leaves remainder 2 when divided by 9; x leaves remainder 3 when divided by 7 -> 1
1 <= x <= 43; x leaves remainder 1 when divided by 7; x leaves remainder 2 when divided by 4 -> 1

Now determine the permit count for:
1 <= x <= 44
x leaves remainder 3 when divided by 11
x leaves remainder 5 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
283,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 73; x leaves remainder 6 when divided by 9; x leaves remainder 4 when divided by 8 -> 1
1 <= x <= 47; x leaves remainder 1 when divided by 9; x leaves remainder 3 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 53
x leaves remainder 2 when divided by 4
x leaves remainder 1 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",2
284,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 43; x leaves remainder 8 when divided by 9; x leaves remainder 0 when divided by 7 -> 1
1 <= x <= 86; x leaves remainder 2 when divided by 5; x leaves remainder 1 when divided by 4 -> 4

Now determine the permit count for:
1 <= x <= 79
x leaves remainder 0 when divided by 11
x leaves remainder 4 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
285,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 74; x leaves remainder 1 when divided by 5; x leaves remainder 0 when divided by 4 -> 3
1 <= x <= 42; x leaves remainder 1 when divided by 9; x leaves remainder 5 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 41
x leaves remainder 0 when divided by 3
x leaves remainder 4 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",3
286,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 71; x leaves remainder 1 when divided by 4; x leaves remainder 6 when divided by 7 -> 3
1 <= x <= 77; x leaves remainder 8 when divided by 11; x leaves remainder 1 when divided by 5 -> 1

Now determine the permit count for:
1 <= x <= 66
x leaves remainder 4 when divided by 8
x leaves remainder 4 when divided by 11
Please only give the answer in numerical format and only reply with the answer.",1
287,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 77; x leaves remainder 6 when divided by 11; x leaves remainder 1 when divided by 4 -> 2
1 <= x <= 39; x leaves remainder 0 when divided by 3; x leaves remainder 4 when divided by 8 -> 2

Now determine the permit count for:
1 <= x <= 67
x leaves remainder 4 when divided by 5
x leaves remainder 6 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",2
288,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 53; x leaves remainder 1 when divided by 4; x leaves remainder 9 when divided by 11 -> 2
1 <= x <= 77; x leaves remainder 2 when divided by 4; x leaves remainder 2 when divided by 8 -> 10

Now determine the permit count for:
1 <= x <= 70
x leaves remainder 2 when divided by 9
x leaves remainder 4 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
289,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 88; x leaves remainder 2 when divided by 3; x leaves remainder 2 when divided by 11 -> 3
1 <= x <= 83; x leaves remainder 1 when divided by 11; x leaves remainder 2 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 64
x leaves remainder 3 when divided by 7
x leaves remainder 3 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",2
290,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 84; x leaves remainder 10 when divided by 11; x leaves remainder 3 when divided by 4 -> 1
1 <= x <= 78; x leaves remainder 6 when divided by 11; x leaves remainder 5 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 67
x leaves remainder 0 when divided by 9
x leaves remainder 1 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",1
291,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 53; x leaves remainder 2 when divided by 3; x leaves remainder 0 when divided by 8 -> 2
1 <= x <= 72; x leaves remainder 4 when divided by 5; x leaves remainder 5 when divided by 9 -> 2

Now determine the permit count for:
1 <= x <= 43
x leaves remainder 3 when divided by 4
x leaves remainder 3 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",2
